Year,Smooth unemployment rate (%),Smooth vacancy rate (%)
1995.66666666667,5.66061502266067,3.3
1995.75,5.60530535085515,3.30666666666667
1995.83333333333,5.58677494466255,3.28333333333333
1995.91666666667,5.57435812632318,3.36333333333333
1996,5.61671640507417,3.35666666666667
1996.08333333333,5.58364005138266,3.36333333333333
1996.16666666667,5.54798003337402,3.29666666666667
1996.25,5.51779873309338,3.27333333333333
1996.33333333333,5.53542251910796,3.23333333333333
1996.41666666667,5.47274142817183,3.26666666666667
1996.5,5.44130721955908,3.25333333333333
1996.58333333333,5.30144033131912,3.28666666666667
1996.66666666667,5.26193806371795,3.27333333333333
1996.75,5.1777395667219,3.27666666666667
1996.83333333333,5.25306290619622,3.36666666666667
1996.91666666667,5.31300634898895,3.38666666666667
1997,5.33739805613582,3.45
1997.08333333333,5.29922382969373,3.47
1997.16666666667,5.2269198477002,3.49
1997.25,5.14982291606533,3.51
1997.33333333333,5.03112457521361,3.41666666666667
1997.41666666667,4.97790229519321,3.44
1997.5,4.91896813828386,3.43333333333333
1997.58333333333,4.90154812264679,3.51333333333333
1997.66666666667,4.86102360459057,3.55
1997.75,4.81013131257458,3.60666666666667
1997.83333333333,4.73308008969966,3.72
1997.91666666667,4.68365286128865,3.68666666666667
1998,4.65743672303578,3.72666666666667
1998.08333333333,4.65525976966595,3.72333333333333
1998.16666666667,4.64121473073834,3.79666666666667
1998.25,4.53681450596599,3.82666666666667
1998.33333333333,4.47106655744943,3.82666666666667
1998.41666666667,4.41765558148546,3.81333333333333
1998.5,4.4901005910869,3.79666666666667
1998.58333333333,4.5199724639246,3.79666666666667
1998.66666666667,4.53213195947827,3.76
1998.75,4.5296167059906,3.71
1998.83333333333,4.50181271528243,3.70666666666667
1998.91666666667,4.43356247857403,3.73666666666667
1999,4.35277746673078,3.85666666666667
1999.08333333333,4.34921988809098,3.93
1999.16666666667,4.28838782004488,3.98
1999.25,4.29555819467011,3.93666666666667
1999.33333333333,4.2186015053048,3.89666666666667
1999.41666666667,4.2528203954871,3.84666666666667
1999.5,4.25288270355163,3.83333333333333
1999.58333333333,4.25970618891128,3.80333333333333
1999.66666666667,4.24812382762634,3.79
1999.75,4.18579679722818,3.80666666666667
1999.83333333333,4.15082377307297,3.80666666666667
1999.91666666667,4.08293050645786,3.87333333333333
2000,4.04235368906171,3.93666666666667
2000.08333333333,4.05235992810329,4.03333333333333
2000.16666666667,4.04978110534183,4.08333333333333
2000.25,3.99224060391551,4.09
2000.33333333333,3.96948500182774,3.98666666666667
2000.41666666667,3.94883870467449,3.88
2000.5,4.01541284935039,3.79666666666667
2000.58333333333,4.03644112518555,3.72333333333333
2000.66666666667,4.03103667352647,3.71666666666667
2000.75,3.97800719542753,3.67333333333333
2000.83333333333,3.92382048779769,3.66
2000.91666666667,3.91921026635325,3.60333333333333
2001,4.0219667335864,3.54941585535466
2001.08333333333,4.11958861245925,3.57684419614561
2001.16666666667,4.23085396893813,3.57399500722182
2001.25,4.29068009988026,3.50020316076416
2001.33333333333,4.32631850440692,3.35947879295637
2001.41666666667,4.41169811754163,3.20789452786907
2001.5,4.4832327901126,3.11419268380331
2001.58333333333,4.67340918178309,3.07536416562786
2001.66666666667,4.81911818353604,2.97801692805833
2001.75,5.071560806518,2.90789341125674
2001.83333333333,5.28278638569282,2.73002535153131
2001.91666666667,5.53695315756824,2.67046836712472
2002,5.65251926079826,2.58051925424979
2002.08333333333,5.69609138231608,2.57622986478556
2002.16666666667,5.70438041258658,2.49695666460219
2002.25,5.78939662138867,2.47702974129753
2002.33333333333,5.82799117961073,2.42291743374809
2002.41666666667,5.84415183784378,2.42596132466923
2002.5,5.79497365358524,2.37947363704956
2002.58333333333,5.77219015439041,2.35517622099564
2002.66666666667,5.72979479701074,2.36484939509854
2002.75,5.70396389681449,2.33662529249121
2002.83333333333,5.75318388905678,2.36219438078331
2002.91666666667,5.84889898772894,2.36420342223881
2003,5.88941548189582,2.33082091922812
2003.08333333333,5.89758162619845,2.3163555954648
2003.16666666667,5.87271357048082,2.24601057329798
2003.25,5.93885709803431,2.22742687147767
2003.33333333333,6.01062164909609,2.14951539376242
2003.41666666667,6.15052012327004,2.15793283295643
2003.5,6.18882574676191,2.2240982581482
2003.58333333333,6.17570653164036,2.1954565214185
2003.66666666667,6.10476389535443,2.17561173902467
2003.75,6.03814768309606,2.10646548104077
2003.83333333333,5.95794037534452,2.17737308885156
2003.91666666667,5.81797361930447,2.20683050424463
2004,5.73409683123583,2.27954935464085
2004.08333333333,5.64502639919958,2.30807351948882
2004.16666666667,5.68173272121685,2.35415215901404
2004.25,5.63623141595596,2.37930571801251
2004.33333333333,5.64193913788816,2.39714168993903
2004.41666666667,5.58885886718777,2.43457494513152
2004.5,5.57061263596932,2.38758268189787
2004.58333333333,5.51417073321958,2.4533365186844
2004.66666666667,5.43356577848414,2.4153784120775
2004.75,5.41539535338703,2.52402541021941
2004.83333333333,5.39506191057759,2.54957038697511
2004.91666666667,5.38884140739251,2.53055335534079
2005,5.3235677041598,2.58615023618342
2005.08333333333,5.33192232053896,2.55371294729376
2005.16666666667,5.28367348253358,2.66270755458426
2005.25,5.24804771113221,2.65046726836961
2005.33333333333,5.16380007116158,2.72461060123241
2005.41666666667,5.10636117697032,2.68203167873353
2005.5,5.04121072905341,2.68298191264191
2005.58333333333,4.96720118443443,2.70135709151935
2005.66666666667,4.96562338112528,2.77399783724581
2005.75,4.96980108405894,2.83500474415327
2005.83333333333,5.0157755772544,2.81720651300006
2005.91666666667,4.95404836108392,2.84029095008919
2006,4.86537859895669,2.8233862233213
2006.08333333333,4.77442486222958,2.86696453182969
2006.16666666667,4.72027639531061,2.87908326474732
2006.25,4.72571854203818,2.97429880972671
2006.33333333333,4.67620228939119,3.05825763624414
2006.41666666667,4.65497856938971,3.08523308377686
2006.5,4.66193559380483,3.0558239964493
2006.58333333333,4.67975528719313,2.9643120782416
2006.66666666667,4.64277683386023,3.0166033474094
2006.75,4.53765772858612,3.03913261092362
2006.83333333333,4.48270589732716,3.07784854391533
2006.91666666667,4.45361208263845,3.05641016085118
2007,4.52765963637351,3.02346401323238
2007.08333333333,4.533974721283,3.05715375841228
2007.16666666667,4.52414721545148,3.06680159541385
2007.25,4.47318438855137,3.14626473027764
2007.33333333333,4.44112668157781,3.13223556013075
2007.41666666667,4.49523849650421,3.12315455609532
2007.5,4.5542991072809,3.09633408148616
2007.58333333333,4.61922018544121,3.07594631005437
2007.66666666667,4.65702429604624,3.04936240456854
2007.75,4.67486233690766,3.00342707264509
2007.83333333333,4.70146134016622,3.00457756642409
2007.91666666667,4.79922874743562,3.02299978963719
2008,4.88716358613062,2.99406689929453
2008.08333333333,4.9447751179592,2.99265349498893
2008.16666666667,4.98321728103592,2.9132341555213
2008.25,4.97599115270256,2.84574618547661
2008.33333333333,5.16313060284633,2.71428169487829
2008.41666666667,5.32134083344313,2.69348847136424
2008.5,5.59436955656531,2.60409979239567
2008.58333333333,5.81522749888632,2.54054643361999
2008.66666666667,6.01033193890379,2.42690107738928
2008.75,6.24997580422392,2.29387177008819
2008.83333333333,6.48711349552638,2.2136954640883
2008.91666666667,6.87222425370795,2.11777866452018
2009,7.31044061657102,2.10434574635321
2009.08333333333,7.82096935963467,1.96699131654013
2009.16666666667,8.29201127871401,1.88998108243694
2009.25,8.67421567443497,1.75663397969771
2009.33333333333,9.01532223554716,1.66041177593621
2009.41666666667,9.28037063781711,1.59021155316201
2009.5,9.44188475143232,1.58354816636097
2009.58333333333,9.518836486753,1.57134856642779
2009.66666666667,9.60259001055748,1.52880002915541
2009.75,9.78007999804492,1.52785322804692
2009.83333333333,9.87673350881987,1.5668896386866
2009.91666666667,9.91131856664124,1.60518046622559
2010,9.85136628045152,1.62382553890427
2010.08333333333,9.83232371469998,1.7179252826516
2010.16666666667,9.83684309235104,1.75023340906048
2010.25,9.87294018305738,1.77005803149326
2010.33333333333,9.80738634262325,1.8368306688706
2010.41666666667,9.65665885717167,1.90797193431552
2010.5,9.50034389191046,1.93793044886189
2010.58333333333,9.45696591374123,1.92259319340588
2010.66666666667,9.47237411156109,1.92346282711591
2010.75,9.47438921242702,1.94906910026728
2010.83333333333,9.5672343082851,1.98199041502921
2010.91666666667,9.52379627067664,2.02935565769174
2011,9.42204262466334,2.06134107302154
2011.08333333333,9.1670921576062,2.03700069398125
2011.16666666667,9.03986373653068,2.04150511270104
2011.25,9.022148677459,2.08436243681116
2011.33333333333,9.02455874265407,2.11686010750481
2011.41666666667,9.07405181197586,2.10678072239552
2011.5,9.03690591721408,2.15014479944723
2011.58333333333,9.02338556187287,2.22776212443942
2011.66666666667,9.00490053609708,2.25668259826309
2011.75,8.95522876487046,2.32246355786121
2011.83333333333,8.83648088954206,2.31972317934461
2011.91666666667,8.65407393804702,2.3714429099438
2012,8.47398184190368,2.36792448592946
2012.08333333333,8.35849724234132,2.42767498803213
2012.16666666667,8.2628354998421,2.43490062931444
2012.25,8.22733465515338,2.47954722149107
2012.33333333333,8.1909260032578,2.45351864737554
2012.41666666667,8.1805146111155,2.4989127191337
2012.5,8.17557179122425,2.48205203938646
2012.58333333333,8.13667792414267,2.47010316499661
2012.66666666667,8.01136605604638,2.46410846932496
2012.75,7.88675820646219,2.45461640013825
2012.83333333333,7.77681854077948,2.46022205504712
2012.91666666667,7.80818783950441,2.47254013339012
